Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Indiranagar,12.9732913,77.6404672,Daddy's Deli,12.970328188310825,77.64279601240476,Deli / Bodega
Indiranagar,12.9732913,77.6404672,NH 8,12.973237429724453,77.64685947145301,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Onesta,12.978654093078921,77.64352254009174,Pizza Place
Indiranagar,12.9732913,77.6404672,California Burrito,12.967528006998045,77.63672184058419,Burrito Place
Indiranagar,12.9732913,77.6404672,Esplanade Calcutta Cuisine,12.97877939551506,77.63673500999263,Bengali Restaurant
Indiranagar,12.9732913,77.6404672,The People's Art Cafe,12.973840262650604,77.64218288702607,Café
Indiranagar,12.9732913,77.6404672,The Only Place,12.973845184145466,77.64455249123337,Steakhouse
Indiranagar,12.9732913,77.6404672,Bhartiya Jalpan,12.968684148808519,77.6414819251013,Restaurant
Indiranagar,12.9732913,77.6404672,Little Italy,12.96639726249987,77.64164576981047,Italian Restaurant
Indiranagar,12.9732913,77.6404672,Nagarjuna,12.977510782422614,77.63655622217226,Andhra Restaurant
Indiranagar,12.9732913,77.6404672,Meghana Foods,12.978259479034643,77.63784974571173,Andhra Restaurant
Indiranagar,12.9732913,77.6404672,Mast Kalandar,12.978450839183704,77.64398762339621,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Bangalore Mandarin,12.977584014966176,77.63658361681532,Chinese Restaurant
Indiranagar,12.9732913,77.6404672,Tandoori Taal,12.9685143298792,77.63625497669454,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Annapoorani,12.974672134695787,77.63603075896815,Indian Restaurant
Indiranagar,12.9732913,77.6404672,4 Seasons,12.977339040481482,77.64083824484356,Restaurant
Indiranagar,12.9732913,77.6404672,New Punjabi Hotel,12.972644841822078,77.64683402752696,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Bob's Bar,12.967081570328242,77.64139470111513,Karnataka Restaurant
Indiranagar,12.9732913,77.6404672,Tayabbs,12.969312223213148,77.64774785041102,BBQ Joint
Indiranagar,12.9732913,77.6404672,Kund Restaurant,12.980013627353832,77.64067145984167,Indian Restaurant
Indiranagar,12.9732913,77.6404672,High Note Bar and Dining,12.968883137056034,77.64116267019021,Diner
Indiranagar,12.9732913,77.6404672,Peacock,12.974969404405071,77.64110386360713,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Burrito King,12.97091301227782,77.64725600150057,Mexican Restaurant
Indiranagar,12.9732913,77.6404672,The Kitchen Of Joy,12.968546587252069,77.63633025468197,Fast Food Restaurant
Indiranagar,12.9732913,77.6404672,Matteo,12.978230643173482,77.63692191004344,Café
Indiranagar,12.9732913,77.6404672,flying spaghetti monster,12.967053,77.64157,Italian Restaurant
Indiranagar,12.9732913,77.6404672,Annapoorani,12.970449959834651,77.64644922703366,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Sue's Kitchen,12.979049606624473,77.64226119483526,Caribbean Restaurant
Indiranagar,12.9732913,77.6404672,Grill House,12.972308913196782,77.63713130612446,Steakhouse
Indiranagar,12.9732913,77.6404672,Lazy Suzy,12.970913996711596,77.64730733833757,Café
Indiranagar,12.9732913,77.6404672,Byblos Lebanese Cuisine,12.980872643228164,77.64078476365385,Middle Eastern Restaurant
Indiranagar,12.9732913,77.6404672,Chili's Grill & Bar,12.969236716608249,77.64141442037109,Tex-Mex Restaurant
Indiranagar,12.9732913,77.6404672,Anjappar,12.975430829454279,77.64108166676283,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Esplanade,12.969199004595144,77.64147271369525,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Rayalseema Ruchulu,12.978076,77.63793,Andhra Restaurant
Indiranagar,12.9732913,77.6404672,Au Bon Pain,12.978468873331321,77.64514300849872,Café
Indiranagar,12.9732913,77.6404672,Give Me 5 Cafe,12.971943970211377,77.63498197902288,Café
Indiranagar,12.9732913,77.6404672,Beyond China,12.974101566624958,77.64626831732086,Chinese Restaurant
Indiranagar,12.9732913,77.6404672,Barista,12.966273474482174,77.64143228530884,Café
Indiranagar,12.9732913,77.6404672,Srinidhi Sagar,12.973357576479984,77.63584342841685,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Pizza Hut,12.978356538207683,77.64071672421048,Pizza Place
Indiranagar,12.9732913,77.6404672,TADKA SINGH,12.978234763669647,77.63865331840915,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Imli Café and Restaurant,12.979827411824393,77.63961715581247,Vegetarian / Vegan Restaurant
Indiranagar,12.9732913,77.6404672,Terrazzo,12.969337035463994,77.64140372132545,Italian Restaurant
Indiranagar,12.9732913,77.6404672,Cafe Coffe Day - The Lounge,12.978195052389614,77.63883274117396,Café
Indiranagar,12.9732913,77.6404672,Raaga,12.978205331624942,77.63643592782525,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Burger King,12.978268814857252,77.63798291510436,Fast Food Restaurant
Indiranagar,12.9732913,77.6404672,Chai Point,12.970279490098866,77.63217992058125,Café
Indiranagar,12.9732913,77.6404672,Laa Jawaab,12.978386810453847,77.64267983946718,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Spaghetti Kitchen,12.96453930395614,77.64165710460685,Italian Restaurant
Indiranagar,12.9732913,77.6404672,Paradise,12.978312101567347,77.64114796699168,Hyderabadi Restaurant
Indiranagar,12.9732913,77.6404672,Adyar Ananda Bhavan (A2B),12.978266641019673,77.63941108165498,Vegetarian / Vegan Restaurant
Indiranagar,12.9732913,77.6404672,Adupadi,12.978668701227605,77.636746329064,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Cafe Srinidhi,12.969350382874147,77.64772889034991,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Istanbul Doner,12.982120357152334,77.63958225702848,Turkish Restaurant
Indiranagar,12.9732913,77.6404672,Madurai Idly Shop,12.971471724865998,77.64718993998628,Vegetarian / Vegan Restaurant
Indiranagar,12.9732913,77.6404672,Kobe Sizzlers,12.978367956380659,77.64264866988913,Restaurant
Indiranagar,12.9732913,77.6404672,Habanero,12.970073475455017,77.63904993998749,Mexican Restaurant
Indiranagar,12.9732913,77.6404672,Ginger Multicuisine,12.97382750979278,77.63586363258459,Indian Restaurant
Indiranagar,12.9732913,77.6404672,McDonald's,12.978251429463445,77.63857169007798,Fast Food Restaurant
Indiranagar,12.9732913,77.6404672,Vietnamese Kitchen,12.966451631457387,77.63733788165581,Vietnamese Restaurant
Indiranagar,12.9732913,77.6404672,Domino's Pizza,12.979931856799256,77.64069302462823,Pizza Place
Indiranagar,12.9732913,77.6404672,Vasudev Adiga's,12.98121776875185,77.63708119567669,Indian Restaurant
Indiranagar,12.9732913,77.6404672,6 Ballygunge Place,12.970518280140235,77.64686107635498,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Aagaman,12.97807702522472,77.63776400073036,Vegetarian / Vegan Restaurant
Indiranagar,12.9732913,77.6404672,Raenss Cafe,12.96587686311702,77.64127674983253,Café
Indiranagar,12.9732913,77.6404672,Rasa  India,12.978439,77.642957,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Aachis Chettinad Restaurant,12.9699914037871,77.63602460933862,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Gokul Kuteera,12.978280223975139,77.63574635771003,Diner
Indiranagar,12.9732913,77.6404672,Coastal Junction,12.970790087576837,77.64717769717635,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Chung's Pavilion,12.971832013033177,77.64710880702951,Chinese Restaurant
Indiranagar,12.9732913,77.6404672,Mani's Dum Biryani,12.968847683627693,77.64806611511081,Indian Restaurant
Indiranagar,12.9732913,77.6404672,Jonah's,12.970441,77.64351,Bistro
Ittamadu,12.9250047,77.5444573,Anna Kuteera,12.926093730901176,77.55036657260705,Indian Restaurant
Ittamadu,12.9250047,77.5444573,Domino's Pizza,12.925,77.542,Pizza Place
Ittamadu,12.9250047,77.5444573,Domino's Pizza,12.931,77.543,Pizza Place
Ittamadu,12.9250047,77.5444573,cafe coffee day,12.92489627789363,77.54587344768795,Café
Ittamadu,12.9250047,77.5444573,Pizza Hut,12.924959064094104,77.5507554121229,Pizza Place
Ittamadu,12.9250047,77.5444573,ayodhya upachara,12.928708062553984,77.54568849652817,Udupi Restaurant
Ittamadu,12.9250047,77.5444573,Cafe coffee day,12.92601985435143,77.55030576213845,Café
Ittamadu,12.9250047,77.5444573,Taaza tindi,12.926046970127848,77.54857542055,Breakfast Spot
Ittamadu,12.9250047,77.5444573,Chicken Hunt,12.926349785215562,77.54853255675285,Fried Chicken Joint
Ittamadu,12.9250047,77.5444573,Nandhini Deluxe,12.925741666103754,77.54942283760184,Indian Restaurant
Ittamadu,12.9250047,77.5444573,Adyar Ananda Bhavan,12.929355886378815,77.55216165222299,Fast Food Restaurant
Ittamadu,12.9250047,77.5444573,Just Bake,12.930423425972057,77.5433374393534,Bakery
Ittamadu,12.9250047,77.5444573,Spice Elephant,12.926069,77.55056,North Indian Restaurant
Ittamadu,12.9250047,77.5444573,KFC,12.926221229774148,77.55058224695622,Fast Food Restaurant
Ittamadu,12.9250047,77.5444573,Roti Land Dhaba,12.932669448718961,77.54563795024607,Indian Restaurant
Ittamadu,12.9250047,77.5444573,Dal Tadkaa,12.92557658373305,77.55007347278101,Indian Restaurant
Ittamadu,12.9250047,77.5444573,Mast Kalandar,12.92607766567954,77.5505198502298,Indian Restaurant
Ittamadu,12.9250047,77.5444573,Hotel Prashanth,12.923641020190196,77.55327961134444,Restaurant
J. P. Nagar,12.9096941,77.5866067,S N Refreshments,12.9083716531078,77.58722416064232,Snack Place
J. P. Nagar,12.9096941,77.5866067,The Egg Factory,12.906303157262725,77.59039115402068,Breakfast Spot
J. P. Nagar,12.9096941,77.5866067,Paradise,12.910401106721118,77.585888749444,Hyderabadi Restaurant
J. P. Nagar,12.9096941,77.5866067,Namma Kudla,12.912731731006103,77.5861278000468,Seafood Restaurant
J. P. Nagar,12.9096941,77.5866067,Subway,12.904060894268778,77.58568840262973,Sandwich Place
J. P. Nagar,12.9096941,77.5866067,Fujian on 24th,12.903671218217521,77.58586546078527,Chinese Restaurant
J. P. Nagar,12.9096941,77.5866067,Cafe Pascucci,12.906439457874848,77.5918362242764,Café
J. P. Nagar,12.9096941,77.5866067,Spice Up,12.909331511894216,77.59326355528685,Diner
J. P. Nagar,12.9096941,77.5866067,Take A Break,12.90627801313265,77.58886333832453,Bakery
J. P. Nagar,12.9096941,77.5866067,Chulha Chauki da Dhabha,12.91226379859375,77.5860554314123,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Go Native,12.918259,77.584752,South Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Tasty Bites,12.913830519598307,77.58576011199844,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Bhojohori Manna,12.912104553269552,77.58625148913103,Bengali Restaurant
J. P. Nagar,12.9096941,77.5866067,Rajdhani,12.916624502010599,77.59228808607949,Rajasthani Restaurant
J. P. Nagar,12.9096941,77.5866067,McDonald's,12.916796163232728,77.59211672021073,Fast Food Restaurant
J. P. Nagar,12.9096941,77.5866067,KFC,12.911337784891616,77.58575353644773,Fast Food Restaurant
J. P. Nagar,12.9096941,77.5866067,McDonald's,12.906195432655993,77.58557459049263,Fast Food Restaurant
J. P. Nagar,12.9096941,77.5866067,Adithya Pure Veg Restaurant,12.911837133718336,77.58682119860238,Vegetarian / Vegan Restaurant
J. P. Nagar,12.9096941,77.5866067,Zhangs Chinese Restaurant,12.916822596486941,77.59007393527229,Chinese Restaurant
J. P. Nagar,12.9096941,77.5866067,3654 Chinese Hut,12.911939759797354,77.58616070306971,Chinese Restaurant
J. P. Nagar,12.9096941,77.5866067,Southern Spice,12.914549032285594,77.58574943286126,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Kai Ruchi,12.910224553158669,77.59239090568211,Fast Food Restaurant
J. P. Nagar,12.9096941,77.5866067,Prasidhi Food Corner,12.910857635645522,77.57912096790515,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Khaana Khazana,12.910674810990548,77.59320014944183,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Cafe Coffee Day,12.911294,77.589759,Café
J. P. Nagar,12.9096941,77.5866067,Cable Car,12.916951257909272,77.5854893084485,Italian Restaurant
J. P. Nagar,12.9096941,77.5866067,Village,12.916679858776622,77.59195971347921,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Delhi Zaika,12.91211635995625,77.58589344185233,Diner
J. P. Nagar,12.9096941,77.5866067,Dal Roti,12.914028074144772,77.58590565174367,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,24th Main,12.908630019592398,77.5857480645687,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Bee Vee Bakery,12.902532545351294,77.58500839972486,Bakery
J. P. Nagar,12.9096941,77.5866067,Fujian,12.90370715996,77.58578625279456,Chinese Restaurant
J. P. Nagar,12.9096941,77.5866067,Zaitoon,12.903095439850073,77.58579143810182,Middle Eastern Restaurant
J. P. Nagar,12.9096941,77.5866067,"Subway, Central Mall Food Court",12.916617293354905,77.59238532840483,Sandwich Place
J. P. Nagar,12.9096941,77.5866067,Mandi,12.914971633701445,77.58587593110627,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Pier 39,12.916972203449035,77.58543994781168,Mexican Restaurant
J. P. Nagar,12.9096941,77.5866067,Dilli Chat Walla,12.906327432851109,77.58819602007426,Fast Food Restaurant
J. P. Nagar,12.9096941,77.5866067,coastal mama,12.906177,77.593208,South Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Chung Wah OPUS,12.906572714496509,77.58442487775667,Chinese Restaurant
J. P. Nagar,12.9096941,77.5866067,KFC,12.915089586271229,77.58582996878046,Fast Food Restaurant
J. P. Nagar,12.9096941,77.5866067,Nandhini Paradise,12.90552449999905,77.58564495605476,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Sri Upahar,12.910704122542885,77.58268117010803,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Kakori Grill House,12.901744807554207,77.58583405977242,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Kesariya,12.90635981674783,77.58974965957081,Rajasthani Restaurant
J. P. Nagar,12.9096941,77.5866067,Inchara,12.90260178872124,77.5838214250641,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Onyx,12.9062645,77.5928885,Restaurant
J. P. Nagar,12.9096941,77.5866067,Wang's,12.906289,77.59254,Chinese Restaurant
J. P. Nagar,12.9096941,77.5866067,Hug In A Mug,12.906592450714912,77.5814611544856,Café
J. P. Nagar,12.9096941,77.5866067,The French Loaf,12.91061600932806,77.58048177462216,Bakery
J. P. Nagar,12.9096941,77.5866067,Iceberg,12.915732285144303,77.58598857742854,Sandwich Place
J. P. Nagar,12.9096941,77.5866067,Vasudev Adiga's,12.906331847668664,77.58251998436936,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Woody's,12.91657322216949,77.59141000703433,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Ammi's Biryani,12.902133871558794,77.58451676513921,Indian Restaurant
J. P. Nagar,12.9096941,77.5866067,Ande ka funda,12.911294823084637,77.57836952527556,Fast Food Restaurant
J. P. Nagar,12.9096941,77.5866067,Vinaya Cafe,12.904565813699513,77.5799668972354,Snack Place
J. P. Nagar,12.9096941,77.5866067,6th AVENUE HOTEL,12.906354440527318,77.57844703584726,Chinese Restaurant
J. P. Nagar,12.9096941,77.5866067,White Horse Restaurant,12.902155931359731,77.58161225805212,Indian Restaurant
Jakkur,13.0784743,77.6068938,Jus'Trufs Chocolate Shop and Cafe,13.072510003080644,77.60385853564267,Café
Jakkur,13.0784743,77.6068938,Curry King,13.073800086975098,77.60415649414062,Restaurant
Jakkur,13.0784743,77.6068938,Naya Daur,13.075757026672363,77.60173797607422,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Hari Super Sandwich,12.932947240497668,77.5825363305544,Sandwich Place
"Jayanagar, Bangalore",12.9292731,77.5824229,Kedias fun food,12.928878775709073,77.58167421142119,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Kuch Bhi,12.932769240811957,77.58355531997839,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Krazzy Folds,12.927194755270996,77.58610037137068,Mexican Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Pizza Hut,12.930832216670389,77.58319165978475,Pizza Place
"Jayanagar, Bangalore",12.9292731,77.5824229,"Subz,Cosmopolitan Club",12.93291219046311,77.58489731159852,Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Maiya's,12.928602969980986,77.58182126835202,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Au Bon Pain,12.933912184564619,77.58403563120292,Café
"Jayanagar, Bangalore",12.9292731,77.5824229,1947,12.92764238042907,77.5862157482534,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Brahmin's Tiffin And Coffee,12.923314234168767,77.58575748058755,South Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Little Italy,12.927385559283024,77.57710955924806,Italian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Three Quarter Chinese,12.933028587908323,77.5852148381685,Chinese Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Flamenco,12.929357995152454,77.58161522085767,Café
"Jayanagar, Bangalore",12.9292731,77.5824229,Café Toscano,12.937023965911811,77.5850801295083,Bistro
"Jayanagar, Bangalore",12.9292731,77.5824229,Once Upon a Rooftop,12.92543119416865,77.58366098334108,Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Cakewala @ Jayanagar 4th Block,12.928969852923863,77.58602759341773,Bakery
"Jayanagar, Bangalore",12.9292731,77.5824229,Sichaun Court,12.92725563730102,77.58623108149611,Chinese Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Nagarjuna,12.932892192361368,77.5840872366718,Andhra Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Pure and Natural,12.92434114972981,77.57800196839275,Salad Place
"Jayanagar, Bangalore",12.9292731,77.5824229,Rooftop Cafe,12.92900313506335,77.58601475308517,Café
"Jayanagar, Bangalore",12.9292731,77.5824229,Eurasia,12.927330954461297,77.57713492102685,Italian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Caffe Pascucci,12.92724075344209,77.58623727743417,Café
"Jayanagar, Bangalore",12.9292731,77.5824229,Ganesh Darshan Restaurant,12.931056798538824,77.58389284982813,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Sri Venkateshwara Sweet-Meat Stall,12.924863492557895,77.5837522039717,Fast Food Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Ranganna Military Hotel,12.929589554979838,77.5736500023408,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Subz,12.932917771567514,77.58510547851132,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Meghana Foods,12.926236959366587,77.58458376327353,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Sukh Sagar,12.928651966709431,77.58276518430387,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Vasudev Adigas,12.930710544995497,77.58635878746956,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,The Sofraah,12.923417198731041,77.58526238478949,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Tangra,12.923370898814596,77.58534946579694,Chinese Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,"Barista, Jayanagr",12.927439554274295,77.58362531661987,Café
"Jayanagar, Bangalore",12.9292731,77.5824229,Kalmane Koffee,12.929708702746252,77.58497446003176,Café
"Jayanagar, Bangalore",12.9292731,77.5824229,Vindu,12.920842769116462,77.58374918550169,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Canton Restaurant & Bar,12.932423420150648,77.58386669926558,Chinese Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Domino's Pizza,12.922006719085365,77.58593261533458,Pizza Place
"Jayanagar, Bangalore",12.9292731,77.5824229,Anand Sweets,12.930690333029228,77.58098577651023,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Gufha,12.93330594366965,77.58334021458388,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Cafe Coffee Day Lounge,12.927606864694344,77.58652210235596,Café
"Jayanagar, Bangalore",12.9292731,77.5824229,La Casa,12.926091207050057,77.58485848212288,Gastropub
"Jayanagar, Bangalore",12.9292731,77.5824229,Jalpaan,12.925178731378228,77.57691211340907,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Hot Chips,12.928670169881807,77.58534874248336,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Grill Square,12.926264211516623,77.58427955434296,BBQ Joint
"Jayanagar, Bangalore",12.9292731,77.5824229,Adyar Anand Bhavan,12.936672527626115,77.57800418548804,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Adigas,12.930707247393416,77.58639616714648,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Krispy Kreme,12.926934197854509,77.58623281364709,Donut Shop
"Jayanagar, Bangalore",12.9292731,77.5824229,Burger King,12.928014573541478,77.58624040649727,Fast Food Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Uphara Darshini,12.93288585884969,77.58449677838107,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Punjabi Raswada,12.932222760165718,77.58617226455291,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Chung Wah OPUS,12.935001499424883,77.58277530900763,Chinese Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Chungs,12.932899371884742,77.58474641964841,Chinese Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,KFC,12.926830065951558,77.58625817584782,Fast Food Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Ferghana,12.934286837880078,77.5830492186804,Asian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Mane Holige,12.928728,77.581775,Bakery
"Jayanagar, Bangalore",12.9292731,77.5824229,Tandoori Nights,12.928834211759805,77.58158230070006,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,New Shanthi Sagar,12.93013354794726,77.58318546423558,Fast Food Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Rasta Pasta,12.928971071272658,77.58160106520225,Italian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Veekes & Thomas,12.928737875638289,77.58190886816956,Italian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Adithya Veg,12.92787769251728,77.58087352758534,Vegetarian / Vegan Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Cafe Coffee Day,12.926250934755545,77.58388914370578,Café
"Jayanagar, Bangalore",12.9292731,77.5824229,Shanghai Chowk,12.92466438246172,77.58590040600356,Chinese Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Empire Jayanagar,12.932936432553435,77.58149723455745,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Black Mug Cafe,12.932981101953981,77.58261961000207,Café
"Jayanagar, Bangalore",12.9292731,77.5824229,Santrupti Chats and Condiments,12.933112573997368,77.58245171863364,Snack Place
"Jayanagar, Bangalore",12.9292731,77.5824229,Iyengar's Inn,12.931584028009487,77.57903787341185,Karnataka Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Isys,12.933528535564381,77.58312887896128,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,vakulaa,12.930795,77.586636,South Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Chutney Chang,12.932935688375972,77.58515061985608,Chinese Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Renee,12.92783175094735,77.57813122834787,Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Stegi,12.933764,77.583475,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Kailash Parbat,12.933902,77.58262,North Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Domino's Pizza,12.92315227991318,77.58578542430844,Pizza Place
"Jayanagar, Bangalore",12.9292731,77.5824229,Chung Wah Jayanagar 3rd Block,12.935064,77.582826,Chinese Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Annabrahma,12.935057,77.58296,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Daily Bread,12.9351762092902,77.58405982785669,Café
"Jayanagar, Bangalore",12.9292731,77.5824229,Pogo Chats,12.927440040019768,77.5760884520387,Snack Place
"Jayanagar, Bangalore",12.9292731,77.5824229,Eden Park Hotels,12.923442536086894,77.58530519419293,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Euki,12.92327,77.585839,Pizza Place
"Jayanagar, Bangalore",12.9292731,77.5824229,Athityam,12.920996271490605,77.58374821552518,Asian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Golden Oak,12.93695996530576,77.58030268710132,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Bon Aroma,12.921160179184369,77.58366612724494,Italian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Just Bake,12.921101797931213,77.583722090461,Bakery
"Jayanagar, Bangalore",12.9292731,77.5824229,daily bread,12.920537237746963,77.58369436322242,Café
"Jayanagar, Bangalore",12.9292731,77.5824229,UD Residency,12.936321538991075,77.57683099972299,Indian Restaurant
"Jayanagar, Bangalore",12.9292731,77.5824229,Cafe Coffee Day,12.93786724534205,77.58511950661499,Café
"Kodihalli, Bangalore",13.1892363,77.4545013,Earth Kitchen,13.189309388810008,77.45374202728271,Mediterranean Restaurant
Konanakunte,12.8792861,77.5697529,bhatru chats,12.883639335632324,77.57010650634766,Indian Restaurant
Konanakunte,12.8792861,77.5697529,Surabhi Restaurant,12.885096292465297,77.56726211527199,Indian Restaurant
Konanakunte,12.8792861,77.5697529,Kai Kai Ruchi,12.886424,77.566039,Vegetarian / Vegan Restaurant
Konanakunte,12.8792861,77.5697529,Beluru Iyengar Bakery,12.887365341186523,77.57076263427734,Snack Place
Kundalahalli,12.9684441,77.7187843,Chulha Chauki da Dhaba,12.964519016803909,77.71592713936889,Indian Restaurant
Kundalahalli,12.9684441,77.7187843,Chef Bakers,12.967194002666256,77.7165953394621,Bakery
Kundalahalli,12.9684441,77.7187843,Refresh,12.966130903208024,77.71429120717657,Breakfast Spot
Kundalahalli,12.9684441,77.7187843,Taco Bell,12.965906068310083,77.71824440908144,Fast Food Restaurant
Kundalahalli,12.9684441,77.7187843,Jade - Chinese Restaurant,12.964542889672991,77.7159470152155,Asian Restaurant
Kundalahalli,12.9684441,77.7187843,Cafe Coffee Day The Lounge,12.961775164895572,77.71752506575082,Café
Kundalahalli,12.9684441,77.7187843,McDonald's,12.967156485714897,77.71677173355455,Fast Food Restaurant
Kundalahalli,12.9684441,77.7187843,Ruchi's Biryani,12.965901820499361,77.71845110249504,Indian Restaurant
Kundalahalli,12.9684441,77.7187843,Gowri Gajanan Sweets,12.965754837816716,77.71866909672117,Food
Kundalahalli,12.9684441,77.7187843,Double Roti,12.967459,77.714903,Gastropub
Kundalahalli,12.9684441,77.7187843,Kaayal,12.964503189392643,77.71592309637478,Indian Restaurant
Kundalahalli,12.9684441,77.7187843,KAKADU,12.97345011760089,77.71696984836517,Food Court
Kundalahalli,12.9684441,77.7187843,Food Land,12.973844646289054,77.71817721170802,Food Truck
Kundalahalli,12.9684441,77.7187843,Accenture Bang 6 Cafeteria,12.969263585634867,77.7250298683292,Food
